prec,       card,      avg_est,      std_err,      max_err
 8,          433,       437.73,    0.0757728,     0.175115
 8,          434,       430.63,    0.0591587,     0.124138
 8,          435,       434.67,    0.0680971,     0.126147
 8,          436,       436.47,    0.0604301,     0.118993
 8,          436,       437.80,    0.0648018,      0.15103
 8,          437,       435.83,    0.0616642,     0.121005
 8,          438,       440.00,     0.051958,    0.0979499
 8,          439,       444.37,    0.0687632,        0.175
 8,          440,       451.33,    0.0656773,     0.172336
 8,          440,       440.37,    0.0639969,      0.14059
 8,          441,       442.33,    0.0640825,     0.128959
 8,          442,       434.17,    0.0631901,     0.151242
 8,          443,       448.17,    0.0604878,     0.101351
 8,          443,       447.00,    0.0643018,     0.132883
 8,          444,       448.90,    0.0582434,     0.130337
 8,          445,       446.03,    0.0588627,     0.156951
 8,          446,       444.00,    0.0639837,     0.174497
 8,          446,       449.73,    0.0643468,       0.1566
 8,          447,       447.37,    0.0825289,     0.207589
 8,          448,       451.87,    0.0627218,     0.135857
 8,          449,       455.93,    0.0707004,     0.153333
 8,          450,       453.17,    0.0540825,    0.0997783
 8,          450,       453.70,    0.0630314,     0.146341
 8,          451,       460.67,    0.0580653,     0.143805
 8,          452,       450.47,    0.0596689,      0.14128
 8,          453,       450.37,    0.0518457,     0.110132
 8,          453,       459.93,    0.0610716,     0.156388
 8,          454,       453.33,    0.0643229,     0.162637
 8,          455,       457.17,    0.0580709,     0.118421
 8,          456,       455.37,    0.0694834,     0.148796
 8,          456,       450.30,    0.0608242,     0.126915
 8,          457,       462.17,     0.061177,     0.128821
 8,          458,       460.63,    0.0472857,     0.119826
 8,          459,       464.73,    0.0636211,     0.158696
 8,          460,       462.67,     0.056749,      0.13449
 8,          460,       456.37,    0.0590539,     0.164859
 8,          461,       468.27,    0.0671441,     0.147186
 8,          462,       462.63,    0.0752997,     0.133909
 8,          463,       462.43,    0.0580215,     0.131466
 8,          463,       457.27,    0.0544926,     0.140086
 8,          464,       470.83,    0.0691835,     0.180645
 8,          465,       460.57,    0.0533155,     0.122318
 8,          466,       476.23,    0.0556958,     0.124197
 8,          466,       467.90,    0.0568812,      0.11349
 8,          467,       457.97,    0.0560788,     0.104701
 8,          468,       469.73,    0.0636366,     0.149254
 8,          469,       459.67,    0.0543312,     0.119149
 8,          470,       466.07,    0.0528188,     0.131635
 8,          470,       466.37,    0.0638174,     0.152866
 8,          471,       475.83,     0.073801,     0.201271
 8,          472,       474.47,     0.053476,      0.12685
 8,          473,       476.70,    0.0560549,     0.105485
 8,          473,       472.30,    0.0655415,     0.168776
 8,          474,       464.83,    0.0742936,     0.138947
 8,          475,       471.33,    0.0634248,     0.172269
 8,          476,       477.23,     0.059031,       0.1174
 8,          476,       473.27,    0.0810751,     0.188679
 8,          477,       480.93,    0.0588576,     0.115063
 8,          478,       469.87,    0.0650298,     0.146138
 8,          479,       474.07,    0.0710127,     0.127083
 8,          480,       487.93,    0.0589145,     0.141372
 8,          480,       477.03,    0.0644999,     0.141372
 8,          481,       480.57,    0.0556551,     0.122407
 8,          482,       489.70,    0.0695664,     0.120083
 8,          483,       482.23,    0.0620701,     0.134298
 8,          483,       495.30,    0.0848791,     0.231405
 8,          484,       482.80,    0.0717095,     0.169072
 8,          485,       493.27,    0.0646759,      0.12963
 8,          486,       479.70,    0.0676845,     0.149897
 8,          486,       488.93,    0.0654268,     0.182752
 8,          487,       491.10,    0.0661487,     0.143443
 8,          488,       496.80,    0.0854013,     0.218814
 8,          489,       489.23,    0.0606601,     0.114286
 8,          489,       488.00,    0.0499522,      0.17551
 8,          490,       496.17,    0.0579187,     0.136456
 8,          491,       492.50,    0.0723534,     0.152439
 8,          492,       495.37,    0.0596926,     0.150101
 8,          493,       499.27,    0.0728648,     0.226721
 8,          493,       499.63,    0.0662814,     0.165992
 8,          494,       492.50,    0.0607093,     0.111111
 8,          495,       497.43,    0.0704452,     0.143145
 8,          496,       501.40,    0.0684635,     0.158954
 8,          496,       500.23,    0.0783177,     0.158954
 8,          497,       505.73,    0.0701851,     0.138554
 8,          498,       501.83,    0.0659078,     0.118236
 8,          499,       503.97,    0.0571905,        0.134
 8,          499,       509.60,     0.083567,        0.306
 8,          500,       508.03,    0.0651468,     0.189621
 8,          501,       496.23,     0.061815,     0.167331
 8,          502,       508.23,     0.065467,     0.127237
 8,          503,       508.47,    0.0623551,     0.142857
 8,          503,       491.93,    0.0615443,     0.115079
 8,          504,       509.27,    0.0675713,     0.160396
 8,          505,       505.87,    0.0823115,     0.219368
 8,          506,       519.87,    0.0934007,     0.195266
 8,          506,       495.73,    0.0633857,     0.153846
 8,          507,       502.20,    0.0716612,     0.145669
 8,          508,       512.07,    0.0702871,     0.157171
 8,          509,       514.17,    0.0651714,      0.14902
 8,          509,       506.63,    0.0697978,     0.168627
 8,          510,       513.70,    0.0702821,      0.18591
 8,          511,       516.10,    0.0516837,    0.0898438
 8,          512,       511.33,    0.0706926,     0.161793
 8,          513,       516.13,    0.0736576,     0.178988
 8,          513,       510.53,    0.0556856,     0.132296
 8,          514,       512.70,    0.0569329,     0.137864
 8,          515,       514.30,    0.0579867,     0.135659
 8,          516,       520.93,    0.0607532,     0.172147
 8,          516,       523.73,    0.0824642,     0.263056
 8,          517,       519.60,    0.0881742,     0.214286
 8,          518,       510.57,    0.0619667,     0.183044
 8,          519,       523.07,    0.0575241,     0.121154
 8,          519,       532.20,     0.093364,     0.209615
 8,          520,       521.33,    0.0689562,     0.143954
 8,          521,       523.23,    0.0699557,     0.157088
 8,          522,       536.43,     0.075139,     0.179732
 8,          523,       530.73,     0.065829,     0.200382
 8,          523,       527.33,     0.068253,     0.177481
 8,          524,       525.97,    0.0613585,     0.150476
 8,          525,       520.97,     0.067998,     0.142586
 8,          526,       547.27,    0.0970631,     0.239089
 8,          526,       527.60,    0.0441987,    0.0929791
 8,          527,       528.73,    0.0732321,     0.214015
 8,          528,       529.13,    0.0697024,     0.126654
 8,          529,       534.57,    0.0613065,     0.124528
 8,          529,       533.70,    0.0606178,     0.143396
 8,          530,       536.27,    0.0750645,     0.229755
 8,          531,       522.60,    0.0673968,     0.140977
 8,          532,       537.60,    0.0629162,     0.180113
 8,          532,       531.97,    0.0724489,     0.180113
 8,          533,       540.47,    0.0605015,     0.134831
 8,          534,       535.10,    0.0672799,     0.145794
 8,          535,       539.70,    0.0758607,     0.151119
 8,          536,       541.67,    0.0795057,     0.193669
 8,          536,       537.23,    0.0685638,     0.171322
 8,          537,       532.27,    0.0692695,      0.14684
 8,          538,       538.43,    0.0735665,     0.211503
 8,          539,       534.33,    0.0649834,     0.122222
 8,          539,       534.60,    0.0650616,     0.164815
 8,          540,       539.97,    0.0774874,     0.175601
 8,          541,       536.23,    0.0721235,     0.167897
 8,          542,       545.33,     0.084155,     0.252302
 8,          542,       542.93,    0.0717914,     0.226519
 8,          543,       556.27,     0.076382,     0.178309
 8,          544,       557.07,     0.066836,     0.154128
 8,          545,       551.17,    0.0789511,     0.300366
 8,          546,       543.90,    0.0650907,     0.171846
 8,          546,       560.47,    0.0870207,      0.21755
 8,          547,       545.13,     0.070855,     0.191606
 8,          548,       551.43,    0.0680793,     0.145719
 8,          549,       564.60,    0.0698245,     0.187273
 8,          549,       559.00,    0.0700885,     0.165455
 8,          550,       548.57,    0.0729176,     0.170599
 8,          551,       564.00,    0.0730749,     0.182971
 8,          552,       538.07,    0.0515926,     0.103074
 8,          552,       554.77,     0.057873,     0.159132
 8,          553,       556.03,    0.0668727,     0.135379
 8,          554,       572.97,     0.105508,     0.279279
 8,          555,       544.07,    0.0616742,     0.156475
 8,          556,       551.40,     0.063707,     0.122083
 8,          556,       558.00,    0.0661145,     0.172352
 8,          557,       555.07,    0.0711325,     0.146953
 8,          558,       571.47,    0.0759856,     0.146691
 8,          559,       549.60,    0.0593701,     0.144643
 8,          559,       569.37,    0.0657745,     0.241071
 8,          560,       566.20,    0.0745525,     0.151515
 8,          561,       565.37,    0.0610882,     0.140569
 8,          562,       565.67,    0.0687318,     0.182948
 8,          562,       564.73,     0.106761,     0.261101
 8,          563,       581.67,    0.0741647,     0.180851
 8,          564,       573.67,    0.0746177,     0.178761
 8,          565,       564.07,    0.0659505,     0.123675
 8,          566,       569.27,    0.0812899,      0.22575
 8,          566,       575.00,    0.0807843,     0.151675
 8,          567,       553.23,    0.0603951,     0.126761
 8,          568,       582.10,    0.0637627,     0.126538
 8,          569,       567.27,    0.0729503,     0.192982
 8,          569,       574.83,    0.0595788,     0.154386
