prec,       card,      avg_est,      std_err,      max_err
16,        68419,     88297.90,     0.295517,     0.295279
16,        68812,     88616.80,     0.292735,      0.29259
16,        69206,     88889.23,     0.289281,     0.288555
16,        69599,     89145.37,     0.285649,     0.286437
16,        69992,     89392.43,     0.281927,     0.282843
16,        70385,     89711.47,     0.279281,     0.279189
16,        70778,     89960.23,     0.275656,     0.274036
16,        71172,     90319.93,     0.273642,     0.272561
16,        71565,     90597.37,     0.270498,     0.270729
16,        71958,     90888.07,     0.267575,     0.267444
16,        72351,     91160.90,      0.26443,     0.264443
16,        72744,     91380.97,     0.260586,     0.259949
16,        73138,     91753.00,     0.258871,     0.257824
16,        73531,     92002.67,     0.255509,     0.255222
16,        73924,     92248.33,     0.252123,     0.251525
16,        74317,     92568.97,     0.249802,     0.250235
16,        74711,     92846.03,     0.246892,     0.248166
16,        75104,     93172.17,     0.244693,     0.244351
16,        75497,     93419.00,     0.241453,     0.242894
16,        75890,     93670.77,     0.238305,     0.237512
16,        76283,     94012.10,     0.236392,     0.237442
16,        76677,     94332.77,      0.23421,      0.23553
16,        77070,     94592.17,     0.231245,     0.231099
16,        77463,     94858.77,     0.228418,     0.228984
16,        77856,     95202.53,     0.226625,     0.230821
16,        78249,     95486.83,     0.224069,     0.225738
16,        78643,     95765.33,     0.221456,     0.222534
16,        79036,     96026.63,     0.218657,     0.219821
16,        79429,     96299.40,     0.216039,       0.2175
16,        79822,     96604.77,     0.213856,     0.215452
16,        80216,     96928.43,     0.211912,     0.211825
16,        80609,     97219.87,     0.209596,     0.209031
16,        81002,     97508.80,     0.207279,     0.209153
16,        81395,     97849.57,     0.205624,     0.207357
16,        81788,     98066.53,     0.202445,     0.204172
16,        82182,     98346.97,     0.200077,     0.201915
16,        82575,     98752.97,     0.199277,     0.200228
16,        82968,     98979.90,       0.1963,     0.196977
16,        83361,     99247.50,     0.193841,     0.194933
16,        83755,     99601.07,     0.192437,     0.193252
16,        84148,     99901.57,      0.19043,     0.191933
16,        84541,    100197.60,     0.188376,     0.190107
16,        84934,    100579.47,     0.187368,      0.18898
16,        85327,    100819.77,     0.184687,     0.186082
16,        85721,    101018.63,      0.18153,     0.185588
16,        86114,    101460.53,     0.181269,     0.183418
16,        86507,    101664.57,      0.17823,     0.179671
16,        86900,    101943.27,     0.176085,     0.179054
16,        87293,    102281.07,     0.174642,     0.174754
16,        87687,    102689.53,      0.17403,     0.175007
16,        88080,    102839.43,     0.170442,     0.171592
16,        88473,    103180.30,     0.169086,     0.169417
16,        88866,    103555.77,     0.168146,     0.170705
16,        89260,    103768.73,     0.165343,     0.169357
16,        89653,    104107.10,     0.163991,     0.164889
16,        90046,    104434.37,     0.162533,     0.163259
16,        90439,    104738.27,     0.160832,     0.162406
16,        90832,    105117.80,     0.159987,     0.162133
16,        91226,    105259.13,     0.156474,     0.157925
16,        91619,    105647.27,     0.155756,     0.158863
16,        92012,    105903.77,     0.153581,     0.155717
16,        92405,    106272.60,     0.152663,     0.155704
16,        92798,    106559.70,     0.150851,     0.155379
16,        93192,    106831.33,     0.148877,     0.151052
16,        93585,    107249.93,      0.14853,     0.150674
16,        93978,    107489.70,     0.146268,      0.15247
16,        94371,    107876.23,     0.145565,     0.146855
16,        94765,    108128.40,     0.143442,     0.144978
16,        95158,    108456.03,     0.142156,      0.14398
16,        95551,    108715.77,      0.14016,     0.142927
16,        95944,    109042.13,     0.138869,     0.140591
16,        96337,    109323.43,     0.137123,     0.139301
16,        96731,    109645.13,     0.135809,     0.139075
16,        97124,    109941.97,     0.134261,     0.137699
16,        97517,    110266.60,        0.133,     0.136416
16,        97910,    110608.23,     0.131946,     0.134142
16,        98304,    110888.57,     0.130222,     0.133065
16,        98697,    111183.23,     0.128697,     0.132627
16,        99090,    111505.40,     0.127455,     0.129669
16,        99483,    111868.57,     0.126652,     0.129026
16,        99876,    112178.83,     0.125311,     0.129419
16,       100270,    112543.53,     0.124527,     0.126916
16,       100663,    112847.87,     0.123152,     0.126937
16,       101056,    113188.03,     0.122145,     0.125484
16,       101449,    113353.13,     0.119362,     0.121222
16,       101842,    113758.13,      0.11902,     0.121638
16,       102236,    114080.20,     0.117856,     0.120514
16,       102629,    114303.27,     0.115734,     0.119653
16,       103022,    114834.20,     0.116648,     0.120682
16,       103415,    114993.00,     0.113887,     0.115862
16,       103809,    115296.67,      0.11258,     0.115143
16,       104202,    115680.83,     0.112066,     0.114152
16,       104595,    115948.97,     0.110448,     0.113341
16,       104988,    116339.83,     0.110008,     0.113536
16,       105381,    116594.23,     0.108247,     0.110427
16,       105775,    117033.60,     0.108291,     0.111065
16,       106168,    117209.90,     0.105811,     0.109938
16,       106561,    117586.63,     0.105265,     0.108801
16,       106954,    117882.87,     0.103973,     0.110149
16,       107347,    118170.53,     0.102579,     0.107203
16,       107741,    118505.10,     0.101642,     0.103581
16,       108134,    118911.33,     0.101403,     0.103778
16,       108527,    119238.87,     0.100416,     0.102305
16,       108920,    119617.33,    0.0999075,     0.102111
16,       109314,    119906.93,    0.0985812,     0.100435
16,       109707,    120269.37,    0.0979585,     0.101825
16,       110100,    120515.80,    0.0962465,    0.0999083
16,       110493,    120845.73,    0.0953106,    0.0961048
16,       110886,    121185.13,    0.0945029,    0.0984696
16,       111280,    121509.80,    0.0935312,     0.096162
16,       111673,    121857.97,    0.0928023,    0.0966205
16,       112066,    122115.27,    0.0912535,    0.0943275
16,       112459,    122485.33,     0.090719,     0.094149
16,       112852,    122810.83,     0.089809,    0.0964175
16,       113246,    123050.53,    0.0880949,    0.0910399
16,       113639,    123545.83,    0.0886967,    0.0920715
16,       114032,    123729.23,    0.0865362,    0.0909386
16,       114425,    124132.20,     0.086314,    0.0900407
16,       114819,    124479.33,    0.0856027,    0.0876067
16,       115212,    124830.23,    0.0849692,     0.089903
16,       115605,    125139.03,    0.0839227,    0.0877809
16,       115998,    125406.80,    0.0825569,    0.0862249
16,       116391,    125724.70,    0.0816118,    0.0843271
16,       116785,    125970.23,    0.0800493,    0.0851044
16,       117178,    126397.43,     0.080057,    0.0836242
16,       117571,    126721.73,    0.0792071,    0.0835403
16,       117964,    127100.13,     0.078816,     0.082499
16,       118358,    127391.93,    0.0776746,    0.0816921
16,       118751,    127890.33,    0.0783116,    0.0828954
16,       119144,    128007.07,    0.0757128,    0.0808762
16,       119537,    128388.63,    0.0753687,    0.0818234
16,       119930,    128804.93,    0.0753185,    0.0803212
16,       120324,    128993.87,    0.0733575,    0.0781051
16,       120717,    129488.63,    0.0739429,    0.0771633
16,       121110,    129802.87,    0.0730283,    0.0753771
16,       121503,    130014.67,    0.0713102,    0.0744008
16,       121896,    130422.33,    0.0711793,     0.074727
16,       122290,    130920.67,     0.071838,    0.0782151
16,       122683,    131128.30,    0.0700512,    0.0726745
16,       123076,    131484.10,    0.0695243,    0.0725806
16,       123469,    131704.80,     0.067906,    0.0717826
16,       123863,    132059.93,    0.0673949,    0.0747998
16,       124256,    132339.87,    0.0662137,    0.0690424
16,       124649,    132744.73,    0.0661031,     0.070718
16,       125042,    133202.47,    0.0664147,     0.069872
16,       125435,    133430.93,    0.0648923,    0.0689116
16,       125829,    133839.50,    0.0648112,    0.0686561
16,       126222,    134237.03,    0.0646163,    0.0685691
16,       126615,    134636.23,    0.0644737,    0.0669189
16,       127008,    134902.17,    0.0632593,    0.0661449
16,       127401,    135230.10,    0.0625654,    0.0681622
16,       127795,    135504.40,    0.0614159,    0.0674278
16,       128188,    135896.80,     0.061246,    0.0659105
16,       128581,    136105.53,    0.0595477,    0.0628471
16,       128974,    136478.87,    0.0592335,    0.0630277
16,       129368,    136933.20,    0.0595271,    0.0628358
16,       129761,    137303.73,    0.0591984,    0.0656433
16,       130154,    137699.07,    0.0590451,    0.0625408
16,       130547,    137913.77,    0.0574548,    0.0620998
16,       130940,    138225.87,    0.0566449,    0.0585455
16,       131334,    138685.53,    0.0570038,    0.0605931
16,       131727,    139036.50,    0.0565017,    0.0612854
16,       132120,    139173.80,     0.054414,    0.0599829
16,       132513,    139611.43,    0.0545609,    0.0586655
16,       132907,    139912.83,    0.0536627,    0.0575436
16,       133300,    140493.10,    0.0549244,    0.0586792
16,       133693,    140753.57,    0.0538215,    0.0582898
16,       134086,    141033.20,    0.0527835,    0.0574776
16,       134479,    141279.00,    0.0515386,    0.0559488
16,       134873,    141747.47,    0.0519503,    0.0576983
16,       135266,    141903.43,    0.0499986,    0.0568505
16,       135659,    142273.50,    0.0496774,    0.0549241
16,       136052,    142608.37,     0.049075,    0.0522958
16,       136445,    143050.40,    0.0493383,    0.0530613
16,       136839,    143333.60,    0.0483859,    0.0548012
16,       137232,    143739.83,     0.048319,    0.0518826
16,       137625,    144128.80,    0.0481409,    0.0520033
16,       138018,    144552.53,    0.0482901,    0.0568907
16,       138412,    144798.33,    0.0470128,     0.051946
16,       138805,    145030.70,    0.0457645,    0.0523032
16,       139198,    145480.70,    0.0460278,    0.0555895
16,       139591,    145875.60,    0.0458926,    0.0512135
16,       139984,    146159.00,     0.044973,    0.0512126
16,       140378,    146560.43,     0.044862,    0.0503993
16,       140771,    146808.13,    0.0437229,    0.0481985
16,       141164,    147295.90,    0.0442964,    0.0489144
16,       141557,    147605.50,    0.0435913,    0.0495062
16,       141950,    147928.80,    0.0429244,    0.0473473
16,       142344,    148219.60,    0.0421075,    0.0474903
16,       142737,    148535.30,    0.0414644,    0.0468271
16,       143130,    149121.23,    0.0426759,    0.0477185
16,       143523,    149331.20,    0.0412431,     0.045407
16,       143917,    149687.27,    0.0408794,    0.0450812
16,       144310,    150135.37,    0.0411819,    0.0454366
16,       144703,    150422.70,    0.0403035,    0.0478356
16,       145096,    150747.70,    0.0397563,    0.0476164
16,       145489,    151109.80,    0.0395257,    0.0464637
16,       145883,    151504.70,    0.0392756,    0.0428423
16,       146276,    151851.33,    0.0389117,    0.0436296
16,       146669,    152197.43,    0.0384693,    0.0433967
16,       147062,    152538.10,    0.0379438,    0.0418392
16,       147456,    152785.97,    0.0368497,    0.0415782
16,       147849,    153099.30,    0.0362663,    0.0438417
16,       148242,    153614.53,    0.0369613,     0.042943
16,       148635,    153964.83,     0.036593,     0.042298
16,       149028,    154367.33,    0.0365221,    0.0406297
16,       149422,    154739.40,    0.0363508,    0.0414729
16,       149815,    154989.80,    0.0353002,    0.0403428
16,       150208,    155225.73,    0.0340488,    0.0389191
16,       150601,    155641.37,    0.0341423,     0.038625
16,       150994,    156066.80,    0.0343504,    0.0401007
